office_from_id,route_id,dispatch_time,vehicle_type,vehicles_count,demand,covered
21,95,2025-05-30 12:00:00,gazelle_l,1,144,26
21,95,2025-05-30 12:00:00,truck_l,2,144,120
21,95,2025-05-30 12:30:00,gazelle_s,1,163,18
21,95,2025-05-30 12:30:00,gazelle_l,1,163,26
21,95,2025-05-30 12:30:00,truck_l,2,163,120
21,95,2025-05-30 13:00:00,truck_m,1,158,40
21,95,2025-05-30 13:00:00,truck_l,2,158,120
21,95,2025-05-30 13:30:00,truck_m,1,153,40
21,95,2025-05-30 13:30:00,truck_l,2,153,120
21,95,2025-05-30 14:00:00,truck_m,1,151,40
21,95,2025-05-30 14:00:00,truck_l,2,151,120
21,95,2025-05-30 14:30:00,truck_m,1,150,40
21,95,2025-05-30 14:30:00,truck_l,2,150,120
21,95,2025-05-30 15:00:00,truck_m,1,153,40
21,95,2025-05-30 15:00:00,truck_l,2,153,120
21,95,2025-05-30 15:30:00,truck_m,1,155,40
21,95,2025-05-30 15:30:00,truck_l,2,155,120
26,96,2025-05-30 11:00:00,truck_m,1,32,40
26,96,2025-05-30 11:30:00,truck_l,1,46,60
26,96,2025-05-30 12:00:00,truck_m,1,29,40
26,96,2025-05-30 12:30:00,gazelle_s,1,41,18
26,96,2025-05-30 12:30:00,gazelle_l,1,41,26
26,96,2025-05-30 13:00:00,truck_l,1,46,60
26,96,2025-05-30 13:30:00,truck_l,1,46,60
26,96,2025-05-30 14:00:00,truck_l,1,47,60
26,96,2025-05-30 14:30:00,truck_l,1,47,60
26,96,2025-05-30 15:00:00,truck_l,1,49,60
26,96,2025-05-30 15:30:00,truck_l,1,55,60
23,97,2025-05-30 11:00:00,gazelle_l,1,22,26
23,97,2025-05-30 11:30:00,gazelle_l,1,21,26
23,97,2025-05-30 12:00:00,truck_m,1,29,40
23,97,2025-05-30 12:30:00,truck_m,1,29,40
23,97,2025-05-30 13:00:00,truck_m,1,29,40
23,97,2025-05-30 13:30:00,truck_m,1,30,40
23,97,2025-05-30 14:00:00,truck_m,1,30,40
23,97,2025-05-30 14:30:00,truck_m,1,30,40
23,97,2025-05-30 15:00:00,truck_m,1,30,40
23,97,2025-05-30 15:30:00,truck_m,1,30,40
22,98,2025-05-30 11:00:00,truck_l,1,53,60
22,98,2025-05-30 11:30:00,gazelle_l,1,64,26
22,98,2025-05-30 11:30:00,truck_m,1,64,40
22,98,2025-05-30 12:00:00,gazelle_s,1,69,18
22,98,2025-05-30 12:00:00,truck_l,1,69,60
22,98,2025-05-30 12:30:00,gazelle_s,1,76,18
22,98,2025-05-30 12:30:00,truck_l,1,76,60
22,98,2025-05-30 13:00:00,gazelle_s,1,77,18
22,98,2025-05-30 13:00:00,truck_l,1,77,60
22,98,2025-05-30 13:30:00,gazelle_s,1,77,18
22,98,2025-05-30 13:30:00,truck_l,1,77,60
22,98,2025-05-30 14:00:00,gazelle_s,1,78,18
22,98,2025-05-30 14:00:00,truck_l,1,78,60
22,98,2025-05-30 14:30:00,gazelle_s,1,77,18
22,98,2025-05-30 14:30:00,truck_l,1,77,60
22,98,2025-05-30 15:00:00,gazelle_s,1,77,18
22,98,2025-05-30 15:00:00,truck_l,1,77,60
22,98,2025-05-30 15:30:00,gazelle_s,1,78,18
22,98,2025-05-30 15:30:00,truck_l,1,78,60
33,99,2025-05-30 11:00:00,truck_l,1,52,60
33,99,2025-05-30 11:30:00,truck_m,1,40,40
33,99,2025-05-30 12:00:00,truck_l,1,47,60
33,99,2025-05-30 12:30:00,truck_l,1,53,60
33,99,2025-05-30 13:00:00,truck_l,1,57,60
33,99,2025-05-30 13:30:00,truck_l,1,60,60
33,99,2025-05-30 14:00:00,gazelle_l,1,66,26
33,99,2025-05-30 14:00:00,truck_m,1,66,40
33,99,2025-05-30 14:30:00,gazelle_s,1,72,18
33,99,2025-05-30 14:30:00,truck_l,1,72,60
33,99,2025-05-30 15:00:00,gazelle_s,1,78,18
33,99,2025-05-30 15:00:00,truck_l,1,78,60
33,99,2025-05-30 15:30:00,truck_m,2,79,80
41,100,2025-05-30 11:00:00,gazelle_l,1,20,26
41,100,2025-05-30 11:30:00,gazelle_l,1,25,26
41,100,2025-05-30 12:00:00,gazelle_l,1,26,26
41,100,2025-05-30 12:30:00,truck_m,1,29,40
41,100,2025-05-30 13:00:00,truck_m,1,28,40
41,100,2025-05-30 13:30:00,truck_m,1,27,40
41,100,2025-05-30 14:00:00,gazelle_l,1,26,26
41,100,2025-05-30 14:30:00,gazelle_l,1,25,26
41,100,2025-05-30 15:00:00,gazelle_l,1,25,26
41,100,2025-05-30 15:30:00,gazelle_l,1,23,26
13,101,2025-05-30 11:00:00,gazelle_s,1,12,18
13,101,2025-05-30 11:30:00,gazelle_s,1,16,18
13,101,2025-05-30 12:00:00,gazelle_l,1,20,26
13,101,2025-05-30 12:30:00,gazelle_l,1,23,26
13,101,2025-05-30 13:00:00,gazelle_l,1,23,26
13,101,2025-05-30 13:30:00,gazelle_l,1,22,26
13,101,2025-05-30 14:00:00,gazelle_l,1,22,26
13,101,2025-05-30 14:30:00,gazelle_l,1,22,26
13,101,2025-05-30 15:00:00,gazelle_l,1,22,26
13,101,2025-05-30 15:30:00,gazelle_l,1,22,26
9,102,2025-05-30 11:00:00,gazelle_l,1,143,26
9,102,2025-05-30 11:00:00,truck_l,2,143,120
9,102,2025-05-30 11:30:00,truck_m,2,139,80
9,102,2025-05-30 11:30:00,truck_l,1,139,60
9,102,2025-05-30 12:00:00,gazelle_l,1,124,26
9,102,2025-05-30 12:00:00,truck_m,1,124,40
9,102,2025-05-30 12:00:00,truck_l,1,124,60
9,102,2025-05-30 12:30:00,truck_m,1,87,40
9,102,2025-05-30 12:30:00,truck_l,1,87,60
9,102,2025-05-30 13:00:00,truck_m,1,91,40
9,102,2025-05-30 13:00:00,truck_l,1,91,60
9,102,2025-05-30 13:30:00,truck_m,1,93,40
9,102,2025-05-30 13:30:00,truck_l,1,93,60
9,102,2025-05-30 14:00:00,truck_m,1,96,40
9,102,2025-05-30 14:00:00,truck_l,1,96,60
9,102,2025-05-30 14:30:00,truck_m,1,98,40
9,102,2025-05-30 14:30:00,truck_l,1,98,60
9,102,2025-05-30 15:00:00,truck_m,1,99,40
9,102,2025-05-30 15:00:00,truck_l,1,99,60
9,102,2025-05-30 15:30:00,truck_m,1,98,40
9,102,2025-05-30 15:30:00,truck_l,1,98,60
33,103,2025-05-30 11:00:00,truck_l,1,60,60
33,103,2025-05-30 11:30:00,gazelle_s,1,69,18
33,103,2025-05-30 11:30:00,truck_l,1,69,60
33,103,2025-05-30 12:00:00,gazelle_s,1,73,18
33,103,2025-05-30 12:00:00,truck_l,1,73,60
33,103,2025-05-30 12:30:00,gazelle_s,1,74,18
33,103,2025-05-30 12:30:00,truck_l,1,74,60
33,103,2025-05-30 13:00:00,gazelle_s,1,76,18
33,103,2025-05-30 13:00:00,truck_l,1,76,60
33,103,2025-05-30 13:30:00,gazelle_s,1,77,18
33,103,2025-05-30 13:30:00,truck_l,1,77,60
33,103,2025-05-30 14:00:00,gazelle_s,1,78,18
33,103,2025-05-30 14:00:00,truck_l,1,78,60
33,103,2025-05-30 14:30:00,gazelle_s,1,78,18
33,103,2025-05-30 14:30:00,truck_l,1,78,60
33,103,2025-05-30 15:00:00,gazelle_s,1,77,18
33,103,2025-05-30 15:00:00,truck_l,1,77,60
33,103,2025-05-30 15:30:00,gazelle_s,1,76,18
33,103,2025-05-30 15:30:00,truck_l,1,76,60
13,104,2025-05-30 11:00:00,gazelle_s,1,137,18
13,104,2025-05-30 11:00:00,truck_l,2,137,120
13,104,2025-05-30 11:30:00,truck_m,1,153,40
13,104,2025-05-30 11:30:00,truck_l,2,153,120
13,104,2025-05-30 12:00:00,gazelle_s,1,163,18
13,104,2025-05-30 12:00:00,gazelle_l,1,163,26
13,104,2025-05-30 12:00:00,truck_l,2,163,120
13,104,2025-05-30 12:30:00,gazelle_s,1,103,18
13,104,2025-05-30 12:30:00,gazelle_l,1,103,26
13,104,2025-05-30 12:30:00,truck_l,1,103,60
13,104,2025-05-30 13:00:00,truck_l,2,109,120
13,104,2025-05-30 13:30:00,truck_l,2,108,120
13,104,2025-05-30 14:00:00,truck_l,2,109,120
13,104,2025-05-30 14:30:00,truck_l,2,114,120
13,104,2025-05-30 15:00:00,truck_l,2,112,120
13,104,2025-05-30 15:30:00,truck_l,2,109,120
1,105,2025-05-30 11:00:00,gazelle_s,1,134,18
1,105,2025-05-30 11:00:00,truck_l,2,134,120
1,105,2025-05-30 11:30:00,truck_m,1,154,40
1,105,2025-05-30 11:30:00,truck_l,2,154,120
1,105,2025-05-30 12:00:00,gazelle_s,1,164,18
1,105,2025-05-30 12:00:00,gazelle_l,1,164,26
1,105,2025-05-30 12:00:00,truck_l,2,164,120
1,105,2025-05-30 12:30:00,truck_l,3,173,180
1,105,2025-05-30 13:00:00,truck_l,3,174,180
1,105,2025-05-30 13:30:00,truck_l,3,180,180
1,105,2025-05-30 14:00:00,gazelle_s,1,187,18
1,105,2025-05-30 14:00:00,truck_l,3,187,180
1,105,2025-05-30 14:30:00,gazelle_s,1,193,18
1,105,2025-05-30 14:30:00,truck_l,3,193,180
1,105,2025-05-30 15:00:00,gazelle_s,1,195,18
1,105,2025-05-30 15:00:00,truck_l,3,195,180
1,105,2025-05-30 15:30:00,gazelle_s,1,198,18
1,105,2025-05-30 15:30:00,truck_l,3,198,180
40,106,2025-05-30 11:00:00,truck_l,1,53,60
40,106,2025-05-30 11:30:00,gazelle_l,1,81,26
40,106,2025-05-30 11:30:00,truck_l,1,81,60
40,106,2025-05-30 12:00:00,truck_m,1,97,40
40,106,2025-05-30 12:00:00,truck_l,1,97,60
40,106,2025-05-30 12:30:00,gazelle_l,1,65,26
40,106,2025-05-30 12:30:00,truck_m,1,65,40
40,106,2025-05-30 13:00:00,gazelle_s,1,71,18
40,106,2025-05-30 13:00:00,truck_l,1,71,60
40,106,2025-05-30 13:30:00,gazelle_s,1,73,18
40,106,2025-05-30 13:30:00,truck_l,1,73,60
40,106,2025-05-30 14:00:00,gazelle_s,1,69,18
40,106,2025-05-30 14:00:00,truck_l,1,69,60
40,106,2025-05-30 14:30:00,gazelle_s,1,74,18
40,106,2025-05-30 14:30:00,truck_l,1,74,60
40,106,2025-05-30 15:00:00,gazelle_l,1,82,26
40,106,2025-05-30 15:00:00,truck_l,1,82,60
40,106,2025-05-30 15:30:00,gazelle_l,1,86,26
40,106,2025-05-30 15:30:00,truck_l,1,86,60
12,107,2025-05-30 11:00:00,gazelle_l,1,124,26
12,107,2025-05-30 11:00:00,truck_m,1,124,40
12,107,2025-05-30 11:00:00,truck_l,1,124,60
12,107,2025-05-30 11:30:00,gazelle_l,1,142,26
12,107,2025-05-30 11:30:00,truck_l,2,142,120
12,107,2025-05-30 12:00:00,gazelle_s,1,136,18
12,107,2025-05-30 12:00:00,truck_l,2,136,120
12,107,2025-05-30 12:30:00,truck_m,1,150,40
12,107,2025-05-30 12:30:00,truck_l,2,150,120
12,107,2025-05-30 13:00:00,truck_m,1,154,40
12,107,2025-05-30 13:00:00,truck_l,2,154,120
12,107,2025-05-30 13:30:00,truck_m,1,152,40
12,107,2025-05-30 13:30:00,truck_l,2,152,120
12,107,2025-05-30 14:00:00,truck_m,1,151,40
12,107,2025-05-30 14:00:00,truck_l,2,151,120
12,107,2025-05-30 14:30:00,truck_m,1,148,40
12,107,2025-05-30 14:30:00,truck_l,2,148,120
12,107,2025-05-30 15:00:00,truck_m,1,148,40
12,107,2025-05-30 15:00:00,truck_l,2,148,120
12,107,2025-05-30 15:30:00,truck_m,1,148,40
12,107,2025-05-30 15:30:00,truck_l,2,148,120
21,108,2025-05-30 11:00:00,gazelle_s,1,128,18
21,108,2025-05-30 11:00:00,truck_l,2,128,120
21,108,2025-05-30 11:30:00,truck_m,1,149,40
21,108,2025-05-30 11:30:00,truck_l,2,149,120
21,108,2025-05-30 12:00:00,truck_m,1,156,40
21,108,2025-05-30 12:00:00,truck_l,2,156,120
21,108,2025-05-30 12:30:00,truck_l,3,174,180
21,108,2025-05-30 13:00:00,truck_l,3,170,180
21,108,2025-05-30 13:30:00,truck_m,1,157,40
21,108,2025-05-30 13:30:00,truck_l,2,157,120
21,108,2025-05-30 14:00:00,truck_m,1,158,40
21,108,2025-05-30 14:00:00,truck_l,2,158,120
21,108,2025-05-30 14:30:00,gazelle_s,1,162,18
21,108,2025-05-30 14:30:00,gazelle_l,1,162,26
21,108,2025-05-30 14:30:00,truck_l,2,162,120
21,108,2025-05-30 15:00:00,gazelle_s,1,163,18
21,108,2025-05-30 15:00:00,gazelle_l,1,163,26
21,108,2025-05-30 15:00:00,truck_l,2,163,120
21,108,2025-05-30 15:30:00,gazelle_l,1,165,26
21,108,2025-05-30 15:30:00,truck_m,2,165,80
21,108,2025-05-30 15:30:00,truck_l,1,165,60
12,109,2025-05-30 11:00:00,gazelle_s,1,164,18
12,109,2025-05-30 11:00:00,gazelle_l,1,164,26
12,109,2025-05-30 11:00:00,truck_l,2,164,120
12,109,2025-05-30 11:30:00,gazelle_l,1,182,26
12,109,2025-05-30 11:30:00,truck_m,1,182,40
12,109,2025-05-30 11:30:00,truck_l,2,182,120
12,109,2025-05-30 12:00:00,truck_l,3,173,180
12,109,2025-05-30 12:30:00,gazelle_s,1,193,18
12,109,2025-05-30 12:30:00,truck_l,3,193,180
12,109,2025-05-30 13:00:00,gazelle_s,1,196,18
12,109,2025-05-30 13:00:00,truck_l,3,196,180
12,109,2025-05-30 13:30:00,gazelle_s,1,198,18
12,109,2025-05-30 13:30:00,truck_l,3,198,180
12,109,2025-05-30 14:00:00,gazelle_s,1,198,18
12,109,2025-05-30 14:00:00,truck_l,3,198,180
12,109,2025-05-30 14:30:00,gazelle_s,1,195,18
12,109,2025-05-30 14:30:00,truck_l,3,195,180
12,109,2025-05-30 15:00:00,gazelle_s,1,194,18
12,109,2025-05-30 15:00:00,truck_l,3,194,180
12,109,2025-05-30 15:30:00,gazelle_s,1,196,18
12,109,2025-05-30 15:30:00,truck_l,3,196,180
33,110,2025-05-30 11:00:00,truck_m,1,39,40
33,110,2025-05-30 11:30:00,truck_m,1,40,40
33,110,2025-05-30 12:00:00,truck_m,1,35,40
33,110,2025-05-30 12:30:00,truck_m,1,34,40
33,110,2025-05-30 13:00:00,truck_m,1,36,40
33,110,2025-05-30 13:30:00,truck_m,1,38,40
33,110,2025-05-30 14:00:00,truck_m,1,39,40
33,110,2025-05-30 14:30:00,gazelle_s,1,41,18
33,110,2025-05-30 14:30:00,gazelle_l,1,41,26
33,110,2025-05-30 15:00:00,gazelle_s,1,42,18
33,110,2025-05-30 15:00:00,gazelle_l,1,42,26
33,110,2025-05-30 15:30:00,truck_m,1,40,40
3,111,2025-05-30 11:00:00,truck_l,1,56,60
3,111,2025-05-30 11:30:00,gazelle_s,1,68,18
3,111,2025-05-30 11:30:00,truck_l,1,68,60
3,111,2025-05-30 12:00:00,gazelle_s,1,73,18
3,111,2025-05-30 12:00:00,truck_l,1,73,60
3,111,2025-05-30 12:30:00,gazelle_s,1,44,18
3,111,2025-05-30 12:30:00,gazelle_l,1,44,26
3,111,2025-05-30 13:00:00,truck_l,1,49,60
3,111,2025-05-30 13:30:00,truck_l,1,50,60
3,111,2025-05-30 14:00:00,truck_l,1,49,60
3,111,2025-05-30 14:30:00,truck_l,1,50,60
3,111,2025-05-30 15:00:00,truck_l,1,54,60
3,111,2025-05-30 15:30:00,truck_l,1,54,60
3,112,2025-05-30 11:00:00,gazelle_s,1,43,18
3,112,2025-05-30 11:00:00,gazelle_l,1,43,26
3,112,2025-05-30 11:30:00,truck_l,1,51,60
3,112,2025-05-30 12:00:00,truck_l,1,59,60
3,112,2025-05-30 12:30:00,gazelle_l,1,66,26
3,112,2025-05-30 12:30:00,truck_m,1,66,40
3,112,2025-05-30 13:00:00,gazelle_l,1,66,26
3,112,2025-05-30 13:00:00,truck_m,1,66,40
3,112,2025-05-30 13:30:00,gazelle_s,1,69,18
3,112,2025-05-30 13:30:00,truck_l,1,69,60
3,112,2025-05-30 14:00:00,gazelle_s,1,71,18
3,112,2025-05-30 14:00:00,truck_l,1,71,60
3,112,2025-05-30 14:30:00,gazelle_s,1,73,18
3,112,2025-05-30 14:30:00,truck_l,1,73,60
3,112,2025-05-30 15:00:00,gazelle_s,1,74,18
3,112,2025-05-30 15:00:00,truck_l,1,74,60
3,112,2025-05-30 15:30:00,gazelle_s,1,75,18
3,112,2025-05-30 15:30:00,truck_l,1,75,60
23,113,2025-05-30 11:00:00,truck_m,1,30,40
23,113,2025-05-30 11:30:00,truck_m,1,27,40
23,113,2025-05-30 12:00:00,truck_m,1,32,40
23,113,2025-05-30 12:30:00,truck_m,1,31,40
23,113,2025-05-30 13:00:00,truck_m,1,32,40
23,113,2025-05-30 13:30:00,truck_m,1,32,40
23,113,2025-05-30 14:00:00,truck_m,1,32,40
23,113,2025-05-30 14:30:00,truck_m,1,31,40
23,113,2025-05-30 15:00:00,truck_m,1,30,40
23,113,2025-05-30 15:30:00,truck_m,1,30,40
13,114,2025-05-30 11:00:00,gazelle_l,1,24,26
13,114,2025-05-30 11:30:00,truck_m,1,29,40
13,114,2025-05-30 12:00:00,truck_m,1,32,40
13,114,2025-05-30 12:30:00,truck_m,1,33,40
13,114,2025-05-30 13:00:00,truck_m,1,33,40
13,114,2025-05-30 13:30:00,truck_m,1,31,40
13,114,2025-05-30 14:00:00,truck_m,1,32,40
13,114,2025-05-30 14:30:00,truck_m,1,33,40
13,114,2025-05-30 15:00:00,truck_m,1,34,40
13,114,2025-05-30 15:30:00,truck_m,1,34,40
13,115,2025-05-30 11:00:00,truck_l,1,47,60
13,115,2025-05-30 11:30:00,truck_l,1,48,60
13,115,2025-05-30 12:00:00,truck_l,1,47,60
13,115,2025-05-30 12:30:00,truck_l,1,52,60
13,115,2025-05-30 13:00:00,truck_l,1,52,60
13,115,2025-05-30 13:30:00,truck_l,1,52,60
13,115,2025-05-30 14:00:00,truck_l,1,51,60
13,115,2025-05-30 14:30:00,truck_l,1,52,60
13,115,2025-05-30 15:00:00,truck_l,1,53,60
13,115,2025-05-30 15:30:00,truck_l,1,54,60
13,116,2025-05-30 11:00:00,gazelle_s,1,77,18
13,116,2025-05-30 11:00:00,truck_l,1,77,60
13,116,2025-05-30 11:30:00,gazelle_s,1,78,18
13,116,2025-05-30 11:30:00,truck_l,1,78,60
13,116,2025-05-30 12:00:00,gazelle_l,1,84,26
13,116,2025-05-30 12:00:00,truck_l,1,84,60
13,116,2025-05-30 12:30:00,truck_m,1,87,40
13,116,2025-05-30 12:30:00,truck_l,1,87,60
13,116,2025-05-30 13:00:00,truck_m,1,91,40
13,116,2025-05-30 13:00:00,truck_l,1,91,60
13,116,2025-05-30 13:30:00,truck_m,1,92,40
13,116,2025-05-30 13:30:00,truck_l,1,92,60
13,116,2025-05-30 14:00:00,truck_m,1,94,40
13,116,2025-05-30 14:00:00,truck_l,1,94,60
13,116,2025-05-30 14:30:00,truck_m,1,97,40
13,116,2025-05-30 14:30:00,truck_l,1,97,60
13,116,2025-05-30 15:00:00,truck_m,1,99,40
13,116,2025-05-30 15:00:00,truck_l,1,99,60
13,116,2025-05-30 15:30:00,truck_m,1,99,40
13,116,2025-05-30 15:30:00,truck_l,1,99,60
24,117,2025-05-30 11:00:00,gazelle_l,1,19,26
24,117,2025-05-30 11:30:00,gazelle_l,1,19,26
24,117,2025-05-30 12:00:00,gazelle_l,1,22,26
24,117,2025-05-30 12:30:00,gazelle_l,1,21,26
24,117,2025-05-30 13:00:00,gazelle_l,1,20,26
24,117,2025-05-30 13:30:00,gazelle_l,1,20,26
24,117,2025-05-30 14:00:00,gazelle_l,1,21,26
24,117,2025-05-30 14:30:00,gazelle_l,1,21,26
24,117,2025-05-30 15:00:00,gazelle_l,1,23,26
24,117,2025-05-30 15:30:00,gazelle_l,1,22,26
10,118,2025-05-30 11:00:00,truck_l,2,115,120
10,118,2025-05-30 11:30:00,gazelle_s,1,131,18
10,118,2025-05-30 11:30:00,truck_l,2,131,120
10,118,2025-05-30 12:00:00,truck_l,2,120,120
10,118,2025-05-30 12:30:00,gazelle_s,1,133,18
10,118,2025-05-30 12:30:00,truck_l,2,133,120
10,118,2025-05-30 13:00:00,gazelle_s,1,129,18
10,118,2025-05-30 13:00:00,truck_l,2,129,120
10,118,2025-05-30 13:30:00,gazelle_s,1,127,18
10,118,2025-05-30 13:30:00,truck_l,2,127,120
10,118,2025-05-30 14:00:00,gazelle_s,1,129,18
10,118,2025-05-30 14:00:00,truck_l,2,129,120
10,118,2025-05-30 14:30:00,gazelle_s,1,131,18
10,118,2025-05-30 14:30:00,truck_l,2,131,120
10,118,2025-05-30 15:00:00,gazelle_s,1,130,18
10,118,2025-05-30 15:00:00,truck_l,2,130,120
10,118,2025-05-30 15:30:00,gazelle_s,1,133,18
10,118,2025-05-30 15:30:00,truck_l,2,133,120
3,119,2025-05-30 11:00:00,truck_m,1,31,40
3,119,2025-05-30 11:30:00,truck_m,1,40,40
3,119,2025-05-30 12:00:00,gazelle_s,1,44,18
3,119,2025-05-30 12:00:00,gazelle_l,1,44,26
3,119,2025-05-30 12:30:00,truck_m,1,37,40
3,119,2025-05-30 13:00:00,gazelle_s,1,43,18
3,119,2025-05-30 13:00:00,gazelle_l,1,43,26
3,119,2025-05-30 13:30:00,gazelle_s,1,44,18
3,119,2025-05-30 13:30:00,gazelle_l,1,44,26
3,119,2025-05-30 14:00:00,truck_l,1,46,60
3,119,2025-05-30 14:30:00,truck_l,1,47,60
3,119,2025-05-30 15:00:00,truck_l,1,48,60
3,119,2025-05-30 15:30:00,truck_l,1,50,60
13,120,2025-05-30 11:00:00,gazelle_l,1,22,26
13,120,2025-05-30 11:30:00,gazelle_s,1,16,18
13,120,2025-05-30 12:00:00,gazelle_l,1,19,26
13,120,2025-05-30 12:30:00,gazelle_l,1,21,26
13,120,2025-05-30 13:00:00,gazelle_l,1,22,26
13,120,2025-05-30 13:30:00,gazelle_l,1,21,26
13,120,2025-05-30 14:00:00,gazelle_l,1,23,26
13,120,2025-05-30 14:30:00,gazelle_l,1,23,26
13,120,2025-05-30 15:00:00,gazelle_l,1,23,26
13,120,2025-05-30 15:30:00,gazelle_l,1,23,26
25,121,2025-05-30 11:00:00,truck_m,1,27,40
25,121,2025-05-30 11:30:00,truck_m,1,33,40
25,121,2025-05-30 12:00:00,truck_m,1,33,40
25,121,2025-05-30 12:30:00,truck_m,1,32,40
25,121,2025-05-30 13:00:00,truck_m,1,35,40
25,121,2025-05-30 13:30:00,truck_m,1,36,40
25,121,2025-05-30 14:00:00,truck_m,1,38,40
25,121,2025-05-30 14:30:00,truck_m,1,39,40
25,121,2025-05-30 15:00:00,truck_m,1,40,40
25,121,2025-05-30 15:30:00,truck_m,1,40,40
26,122,2025-05-30 11:00:00,gazelle_s,1,11,18
26,122,2025-05-30 11:30:00,gazelle_s,1,11,18
26,122,2025-05-30 12:00:00,gazelle_s,1,2,18
26,122,2025-05-30 12:30:00,gazelle_s,1,3,18
26,122,2025-05-30 13:00:00,gazelle_s,1,3,18
26,122,2025-05-30 13:30:00,gazelle_s,1,4,18
26,122,2025-05-30 14:00:00,gazelle_s,1,3,18
26,122,2025-05-30 14:30:00,gazelle_s,1,4,18
26,122,2025-05-30 15:00:00,gazelle_s,1,5,18
26,122,2025-05-30 15:30:00,gazelle_s,1,6,18
22,123,2025-05-30 11:00:00,gazelle_s,1,43,18
22,123,2025-05-30 11:00:00,gazelle_l,1,43,26
22,123,2025-05-30 11:30:00,truck_l,1,51,60
22,123,2025-05-30 12:00:00,truck_l,1,54,60
22,123,2025-05-30 12:30:00,truck_l,1,58,60
22,123,2025-05-30 13:00:00,truck_l,1,59,60
22,123,2025-05-30 13:30:00,truck_l,1,60,60
22,123,2025-05-30 14:00:00,truck_l,1,60,60
22,123,2025-05-30 14:30:00,gazelle_l,1,62,26
22,123,2025-05-30 14:30:00,truck_m,1,62,40
22,123,2025-05-30 15:00:00,gazelle_l,1,62,26
22,123,2025-05-30 15:00:00,truck_m,1,62,40
22,123,2025-05-30 15:30:00,gazelle_l,1,63,26
22,123,2025-05-30 15:30:00,truck_m,1,63,40
39,124,2025-05-30 11:00:00,gazelle_s,1,1,18
39,124,2025-05-30 11:30:00,gazelle_s,1,1,18
39,124,2025-05-30 12:00:00,gazelle_s,1,1,18
39,124,2025-05-30 12:30:00,gazelle_s,1,1,18
39,124,2025-05-30 13:00:00,gazelle_s,1,1,18
39,124,2025-05-30 13:30:00,gazelle_s,1,1,18
39,124,2025-05-30 14:00:00,gazelle_s,1,1,18
39,124,2025-05-30 14:30:00,gazelle_s,1,1,18
39,124,2025-05-30 15:00:00,gazelle_s,1,1,18
39,124,2025-05-30 15:30:00,gazelle_s,1,1,18
18,125,2025-05-30 11:00:00,truck_m,1,38,40
18,125,2025-05-30 11:30:00,truck_m,1,37,40
18,125,2025-05-30 12:00:00,gazelle_s,1,14,18
18,125,2025-05-30 12:30:00,gazelle_s,1,17,18
18,125,2025-05-30 13:00:00,gazelle_l,1,21,26
18,125,2025-05-30 13:30:00,gazelle_l,1,23,26
18,125,2025-05-30 14:00:00,gazelle_l,1,23,26
18,125,2025-05-30 14:30:00,gazelle_l,1,25,26
18,125,2025-05-30 15:00:00,gazelle_l,1,26,26
18,125,2025-05-30 15:30:00,gazelle_l,1,26,26
15,126,2025-05-30 11:00:00,gazelle_s,1,101,18
15,126,2025-05-30 11:00:00,gazelle_l,1,101,26
15,126,2025-05-30 11:00:00,truck_l,1,101,60
15,126,2025-05-30 11:30:00,gazelle_l,1,21,26
15,126,2025-05-30 12:00:00,gazelle_l,1,20,26
15,126,2025-05-30 12:30:00,truck_m,1,28,40
15,126,2025-05-30 13:00:00,truck_m,1,31,40
15,126,2025-05-30 13:30:00,truck_m,1,32,40
15,126,2025-05-30 14:00:00,truck_m,1,38,40
15,126,2025-05-30 14:30:00,truck_l,1,48,60
15,126,2025-05-30 15:00:00,truck_l,1,59,60
15,126,2025-05-30 15:30:00,gazelle_s,1,70,18
15,126,2025-05-30 15:30:00,truck_l,1,70,60
33,127,2025-05-30 11:00:00,gazelle_l,1,122,26
33,127,2025-05-30 11:00:00,truck_m,1,122,40
33,127,2025-05-30 11:00:00,truck_l,1,122,60
33,127,2025-05-30 11:30:00,truck_l,3,168,180
33,127,2025-05-30 12:00:00,gazelle_s,1,162,18
33,127,2025-05-30 12:00:00,gazelle_l,1,162,26
33,127,2025-05-30 12:00:00,truck_l,2,162,120
33,127,2025-05-30 12:30:00,gazelle_l,1,183,26
33,127,2025-05-30 12:30:00,truck_m,1,183,40
33,127,2025-05-30 12:30:00,truck_l,2,183,120
33,127,2025-05-30 13:00:00,gazelle_l,1,184,26
33,127,2025-05-30 13:00:00,truck_m,1,184,40
33,127,2025-05-30 13:00:00,truck_l,2,184,120
33,127,2025-05-30 13:30:00,gazelle_l,1,183,26
33,127,2025-05-30 13:30:00,truck_m,1,183,40
33,127,2025-05-30 13:30:00,truck_l,2,183,120
33,127,2025-05-30 14:00:00,gazelle_l,1,186,26
33,127,2025-05-30 14:00:00,truck_m,1,186,40
33,127,2025-05-30 14:00:00,truck_l,2,186,120
33,127,2025-05-30 14:30:00,gazelle_l,1,185,26
33,127,2025-05-30 14:30:00,truck_m,1,185,40
33,127,2025-05-30 14:30:00,truck_l,2,185,120
33,127,2025-05-30 15:00:00,gazelle_s,1,189,18
33,127,2025-05-30 15:00:00,truck_l,3,189,180
33,127,2025-05-30 15:30:00,gazelle_l,1,182,26
33,127,2025-05-30 15:30:00,truck_m,1,182,40
33,127,2025-05-30 15:30:00,truck_l,2,182,120
1,128,2025-05-30 11:00:00,gazelle_l,1,85,26
